season,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,games_played_post_asg,games_played_pre_asg,win_pct_post_asg,win_pct_pre_asg,wins_post_asg,wins_pre_asg,season_length,projected_wins_before_asg,actual_wins,projection_difference,post_asg_win_pct_drop,avg_starter_minutes_per_game_post_asg,avg_starter_minutes_per_game_pre_asg,avg_starter_minutes_per_player_post_asg,avg_starter_minutes_per_player_pre_asg,total_starter_minutes_post_asg,total_starter_minutes_pre_asg,starter_minutes_change_per_game,avg_players_used_post_asg,avg_players_used_pre_asg,avg_unique_lineups_post_asg,avg_unique_lineups_pre_asg,max_lineups_in_game_post_asg,max_lineups_in_game_pre_asg,players_used_change,lineups_used_change,win_projection_drop,starter_minutes_drop,players_used_increase,lineup_experimentation_increase,raw_tanking_score,lottery_candidate,tanking_score,score_note
2020-21,1610612737,ATL,Atlanta Hawks,36.0,36.0,0.6944444444444444,0.4444444444444444,25.0,16.0,72,32.0,41.0,9.0,0.25,157.88287037037037,161.95972222222224,31.57657407407407,32.39194444444445,5683.783333333333,5830.55,-4.07685185185187,10.916666666666666,10.761904761904765,13.875,16.666666666666668,19.0,22.0,0.1547619047619033,-2.791666666666668,-9.0,4.07685185185187,0.1547619047619033,-2.791666666666668,-7.560052910052894,True,0.0,Included in tanking score
2020-21,1610612742,DAL,Dallas Mavericks,38.0,34.0,0.631578947368421,0.5294117647058824,24.0,18.0,72,38.11764705882353,42.0,3.882352941176471,0.10216718266253866,157.88377192982455,157.5892156862745,31.57675438596491,31.517843137254903,5999.583333333333,5358.033333333334,0.2945562435500335,10.875,11.05,15.375,15.9,20.0,22.0,-0.1750000000000007,-0.5250000000000004,-3.882352941176471,-0.2945562435500335,-0.1750000000000007,-0.5250000000000004,-4.876909184726506,False,0.0,Playoff/above-.500 team: score set to 0
2020-21,1610612745,HOU,Houston Rockets,38.0,34.0,0.1578947368421052,0.3235294117647059,6.0,11.0,72,23.294117647058826,17.0,-6.294117647058826,-0.1656346749226007,165.18070175438598,158.97794117647058,33.0361403508772,31.79558823529412,6276.866666666667,5405.25,6.202760577915399,9.555555555555555,10.105263157894736,12.851851851851851,14.36842105263158,16.0,22.0,-0.5497076023391809,-1.5165692007797276,6.294117647058826,-6.202760577915399,-0.5497076023391809,-1.5165692007797276,-1.9749197339754812,True,0.0,Included in tanking score
2020-21,1610612746,LAC,LA Clippers,34.0,38.0,0.6764705882352942,0.631578947368421,23.0,24.0,72,45.473684210526315,47.0,1.526315789473685,0.04489164086687314,154.57107843137257,151.12017543859648,30.914215686274517,30.224035087719297,5255.416666666667,5742.566666666667,3.450902992776093,11.090909090909092,10.904761904761903,15.772727272727272,14.80952380952381,20.0,19.0,0.1861471861471866,0.9632034632034632,-1.526315789473685,-3.450902992776093,0.1861471861471866,0.9632034632034632,-3.8278681328991286,False,0.0,Playoff/above-.500 team: score set to 0
2020-21,1610612743,DEN,Denver Nuggets,36.0,36.0,0.7222222222222222,0.5833333333333334,26.0,21.0,72,42.0,47.0,5.0,0.13888888888888884,160.43333333333334,163.27499999999998,32.086666666666666,32.655,5775.6,5877.9,-2.84166666666664,11.0,11.523809523809524,12.521739130434783,13.952380952380953,16.0,20.0,-0.5238095238095237,-1.4306418219461694,-5.0,2.84166666666664,-0.5238095238095237,-1.4306418219461694,-4.112784679089053,False,0.0,Playoff/above-.500 team: score set to 0
2020-21,1610612744,GSW,Golden State Warriors,35.0,37.0,0.5714285714285714,0.5135135135135135,20.0,19.0,72,36.97297297297297,39.0,2.0270270270270316,0.05791505791505791,161.9235294117647,150.67882882882884,32.38470588235294,30.135765765765765,5505.4,5575.116666666667,11.244700582935849,10.695652173913045,11.083333333333334,14.652173913043478,13.708333333333334,20.0,21.0,-0.3876811594202909,0.9438405797101446,-2.0270270270270316,-11.244700582935849,-0.3876811594202909,0.9438405797101446,-12.715568189673027,False,0.0,Playoff/above-.500 team: score set to 0
2021-22,1610612758,SAC,Sacramento Kings,22.0,60.0,0.3636363636363636,0.3666666666666666,8.0,22.0,82,30.06666666666666,30.0,-0.06666666666665932,-0.0030303030303029943,165.99621212121212,160.8013888888889,33.19924242424242,32.16027777777778,3651.9166666666665,9648.083333333334,5.194823232323216,9.833333333333334,10.44,13.25,14.92,18.0,23.0,-0.6066666666666656,-1.67,0.06666666666665932,-5.194823232323216,-0.6066666666666656,-1.67,-7.404823232323222,True,0.0,Included in tanking score
2021-22,1610612756,PHX,Phoenix Suns,24.0,58.0,0.6666666666666666,0.8275862068965517,16.0,48.0,82,67.86206896551724,64.0,-3.8620689655172384,-0.16091954022988508,160.8215277777778,161.2272988505747,32.16430555555556,32.24545977011494,3859.7166666666662,9351.183333333332,-0.4057710727969095,10.692307692307692,10.4,12.76923076923077,13.622222222222222,18.0,21.0,0.2923076923076912,-0.8529914529914517,3.8620689655172384,0.4057710727969095,0.2923076923076912,-0.8529914529914517,3.7071562776303875,False,0.0,Playoff/above-.500 team: score set to 0
2021-22,1610612755,PHI,Philadelphia 76ers,24.0,58.0,0.6666666666666666,0.603448275862069,16.0,35.0,82,49.48275862068965,51.0,1.5172413793103487,0.06321839080459768,168.54930555555555,167.61063218390802,33.70986111111111,33.522126436781605,4045.183333333333,9721.416666666666,0.9386733716475248,10.071428571428571,10.155555555555557,14.5,14.577777777777778,17.0,25.0,-0.0841269841269838,-0.0777777777777775,-1.5172413793103487,-0.9386733716475248,-0.0841269841269838,-0.0777777777777775,-2.617819512862635,False,0.0,Playoff/above-.500 team: score set to 0
2021-22,1610612753,ORL,Orlando Magic,22.0,60.0,0.4090909090909091,0.2166666666666666,9.0,13.0,82,17.766666666666662,22.0,4.233333333333338,0.19242424242424253,150.54696969696968,157.1352777777778,30.10939393939394,31.427055555555555,3312.0333333333333,9428.116666666669,-6.588308080808105,10.11111111111111,10.224489795918368,12.0,14.673469387755102,14.0,22.0,-0.1133786848072571,-2.6734693877551017,-4.233333333333338,6.588308080808105,-0.1133786848072571,-2.6734693877551017,-0.4318733250875919,True,0.0,Included in tanking score
2021-22,1610612751,BKN,Brooklyn Nets,23.0,59.0,0.5652173913043478,0.5254237288135594,13.0,31.0,82,43.08474576271187,44.0,0.9152542372881314,0.03979366249078842,163.31449275362317,161.43813559322035,32.662898550724634,32.28762711864407,3756.233333333333,9524.85,1.8763571604028184,10.0,10.75,15.272727272727272,15.568181818181818,19.0,23.0,-0.75,-0.2954545454545449,-0.9152542372881314,-1.8763571604028184,-0.75,-0.2954545454545449,-3.837065943145495,False,0.0,Playoff/above-.500 team: score set to 0
2021-22,1610612752,NYK,New York Knicks,23.0,59.0,0.5217391304347826,0.423728813559322,12.0,25.0,82,34.74576271186441,37.0,2.2542372881355917,0.09801031687546058,167.78623188405797,160.26101694915255,33.5572463768116,32.05220338983051,3859.0833333333335,9455.4,7.525214934905421,9.363636363636363,10.58695652173913,13.363636363636363,12.478260869565217,16.0,17.0,-1.2233201581027675,0.8853754940711465,-2.2542372881355917,-7.525214934905421,-1.2233201581027675,0.8853754940711465,-10.117396887072633,True,0.0,Included in tanking score
2021-22,1610612749,MIL,Milwaukee Bucks,22.0,60.0,0.6818181818181818,0.6,15.0,36.0,82,49.199999999999996,51.0,1.8000000000000043,0.08181818181818179,157.27121212121213,157.08527777777778,31.454242424242423,31.41705555555556,3459.9666666666667,9425.116666666669,0.1859343434343543,10.357142857142858,10.666666666666666,19.785714285714285,20.041666666666668,26.0,30.0,-0.3095238095238084,-0.2559523809523831,-1.8000000000000043,-0.1859343434343543,-0.3095238095238084,-0.2559523809523831,-2.55141053391055,False,0.0,Playoff/above-.500 team: score set to 0
2021-22,1610612750,MIN,Minnesota Timberwolves,23.0,59.0,0.6521739130434783,0.5254237288135594,15.0,31.0,82,43.08474576271187,46.0,2.9152542372881314,0.1267501842299189,148.3427536231884,159.23220338983052,29.66855072463768,31.846440677966104,3411.883333333333,9394.7,-10.889449766642116,11.6875,11.347826086956522,16.5,16.608695652173914,21.0,22.0,0.3396739130434785,-0.1086956521739139,-2.9152542372881314,10.889449766642116,0.3396739130434785,-0.1086956521739139,8.205173790223549,False,0.0,Playoff/above-.500 team: score set to 0
2021-22,1610612744,GSW,Golden State Warriors,23.0,59.0,0.4782608695652174,0.711864406779661,11.0,42.0,82,58.3728813559322,53.0,-5.372881355932201,-0.2336035372144436,155.4413043478261,151.36016949152545,31.088260869565215,30.27203389830509,3575.15,8930.25,4.081134856300679,10.384615384615383,11.625,16.923076923076923,17.166666666666668,21.0,26.0,-1.240384615384615,-0.2435897435897445,5.372881355932201,-4.081134856300679,-1.240384615384615,-0.2435897435897445,-0.1922278593428377,False,0.0,Playoff/above-.500 team: score set to 0
2021-22,1610612745,HOU,Houston Rockets,24.0,58.0,0.2083333333333333,0.2586206896551724,5.0,15.0,82,21.206896551724135,20.0,-1.2068965517241352,-0.05028735632183909,156.68958333333333,151.62241379310345,31.33791666666667,30.32448275862069,3760.55,8794.1,5.067169540229884,10.384615384615383,10.98,11.076923076923077,14.92,17.0,22.0,-0.5953846153846154,-3.8430769230769233,1.2068965517241352,-5.067169540229884,-0.5953846153846154,-3.8430769230769233,-8.298734526967287,True,0.0,Included in tanking score
2021-22,1610612748,MIA,Miami Heat,23.0,59.0,0.6521739130434783,0.6440677966101694,15.0,38.0,82,52.813559322033896,53.0,0.18644067796610386,0.00810611643330883,158.88840579710146,165.9774011299435,31.77768115942029,33.195480225988696,3654.433333333333,9792.666666666666,-7.088995332842046,10.555555555555555,10.0,11.0,14.369565217391305,13.0,21.0,0.5555555555555554,-3.3695652173913047,-0.18644067796610386,7.088995332842046,0.5555555555555554,-3.3695652173913047,4.088544993040193,False,0.0,Playoff/above-.500 team: score set to 0
2021-22,1610612746,LAC,LA Clippers,21.0,61.0,0.5714285714285714,0.4918032786885246,12.0,30.0,82,40.32786885245901,42.0,1.6721311475409877,0.07962529274004682,153.89603174603175,154.13442622950822,30.779206349206348,30.826885245901643,3231.8166666666666,9402.2,-0.238394483476469,10.2,10.62,12.4,15.1,15.0,21.0,-0.4199999999999999,-2.6999999999999997,-1.6721311475409877,0.238394483476469,-0.4199999999999999,-2.6999999999999997,-4.553736664064518,True,0.0,Included in tanking score
2021-22,1610612743,DEN,Denver Nuggets,24.0,58.0,0.625,0.5689655172413793,15.0,33.0,82,46.6551724137931,48.0,1.3448275862068968,0.05603448275862066,154.87152777777777,156.38477011494254,30.974305555555556,31.27695402298851,3716.9166666666665,9070.316666666668,-1.513242337164769,10.866666666666667,11.10204081632653,13.333333333333334,13.081632653061224,17.0,25.0,-0.2353741496598633,0.2517006802721102,-1.3448275862068968,1.513242337164769,-0.2353741496598633,0.2517006802721102,0.18474128157011904,False,0.0,Playoff/above-.500 team: score set to 0
2021-22,1610612739,CLE,Cleveland Cavaliers,24.0,58.0,0.375,0.603448275862069,9.0,35.0,82,49.48275862068965,44.0,-5.482758620689651,-0.22844827586206895,166.92083333333332,162.65890804597703,33.384166666666665,32.531781609195406,4006.1,9434.216666666667,4.261925287356291,11.0,10.361702127659576,16.46153846153846,15.680851063829786,21.0,24.0,0.6382978723404253,0.7806873977086735,5.482758620689651,-4.261925287356291,0.6382978723404253,0.7806873977086735,2.6398186033824587,False,0.0,Playoff/above-.500 team: score set to 0
2021-22,1610612741,CHI,Chicago Bulls,23.0,59.0,0.3478260869565217,0.6440677966101694,8.0,38.0,82,52.813559322033896,46.0,-6.813559322033896,-0.29624170965364777,166.3608695652174,169.078813559322,33.27217391304348,33.81576271186441,3826.3,9975.65,-2.7179439941046155,10.0,10.458333333333334,13.875,15.3125,19.0,21.0,-0.4583333333333339,-1.4375,6.813559322033896,2.7179439941046155,-0.4583333333333339,-1.4375,7.635669982805178,False,0.0,Playoff/above-.500 team: score set to 0
2021-22,1610612742,DAL,Dallas Mavericks,23.0,59.0,0.7391304347826086,0.5932203389830508,17.0,35.0,82,48.644067796610166,52.0,3.355932203389834,0.14591009579955783,163.4731884057971,160.59717514124293,32.69463768115942,32.11943502824859,3759.883333333333,9475.233333333334,2.8760132645541603,11.0,11.520833333333334,14.272727272727272,16.854166666666668,18.0,26.0,-0.5208333333333339,-2.5814393939393945,-3.355932203389834,-2.8760132645541603,-0.5208333333333339,-2.5814393939393945,-9.334218195216723,False,0.0,Playoff/above-.500 team: score set to 0
2020-21,1610612757,POR,Portland Trail Blazers,37.0,35.0,0.5675675675675675,0.6,21.0,21.0,72,43.199999999999996,42.0,-1.1999999999999957,-0.032432432432432434,162.41216216216216,163.52047619047622,32.48243243243243,32.70409523809524,6009.25,5723.216666666667,-1.1083140283140551,10.32,9.61904761904762,13.36,13.0,19.0,17.0,0.7009523809523817,0.3599999999999994,1.1999999999999957,1.1083140283140551,0.7009523809523817,0.3599999999999994,3.369266409266432,False,0.0,Playoff/above-.500 team: score set to 0
2020-21,1610612758,SAC,Sacramento Kings,36.0,36.0,0.4722222222222222,0.3888888888888889,17.0,14.0,72,28.0,31.0,3.0,0.08333333333333331,166.24120370370372,166.8537037037037,33.24824074074074,33.37074074074074,5984.683333333333,6006.733333333334,-0.612499999999983,10.304347826086955,9.8,14.782608695652174,13.0,20.0,20.0,0.5043478260869563,1.7826086956521738,-3.0,0.612499999999983,0.5043478260869563,1.7826086956521738,-0.10054347826088694,True,0.0,Included in tanking score
2020-21,1610612759,SAS,San Antonio Spurs,40.0,32.0,0.375,0.5625,15.0,18.0,72,40.5,33.0,-7.5,-0.1875,154.88846153846154,153.66770833333334,30.977692307692305,30.733541666666667,6040.65,4917.366666666667,1.2207532051282044,11.5,10.894736842105264,15.791666666666666,15.263157894736842,21.0,18.0,0.6052631578947363,0.5285087719298236,7.5,-1.2207532051282044,0.6052631578947363,0.5285087719298236,7.4130187246963555,False,0.0,Playoff/above-.500 team: score set to 0
2021-22,1610612738,BOS,Boston Celtics,22.0,60.0,0.7727272727272727,0.5666666666666667,17.0,34.0,82,46.46666666666667,51.0,4.533333333333331,0.20606060606060606,165.07575757575756,166.4263888888889,33.01515151515152,33.28527777777778,3631.6666666666665,9985.583333333334,-1.3506313131313448,10.666666666666666,10.844444444444443,13.444444444444445,14.311111111111112,17.0,20.0,-0.1777777777777789,-0.8666666666666671,-4.533333333333331,1.3506313131313448,-0.1777777777777789,-0.8666666666666671,-4.227146464646433,False,0.0,Playoff/above-.500 team: score set to 0
2021-22,1610612737,ATL,Atlanta Hawks,24.0,58.0,0.625,0.4827586206896552,15.0,28.0,82,39.58620689655172,43.0,3.4137931034482776,0.1422413793103448,161.6027777777778,158.01609195402298,32.32055555555556,31.6032183908046,3878.4666666666662,9164.933333333332,3.586685823754806,9.833333333333334,11.041666666666666,13.833333333333334,12.854166666666666,16.0,20.0,-1.208333333333332,0.979166666666668,-3.4137931034482776,-3.586685823754806,-1.208333333333332,0.979166666666668,-7.229645593869748,True,0.0,Included in tanking score
2020-21,1610612762,UTA,Utah Jazz,36.0,36.0,0.6944444444444444,0.75,25.0,27.0,72,54.0,52.0,-2.0,-0.05555555555555558,156.51018518518518,159.25879629629628,31.30203703703704,31.85175925925926,5634.366666666667,5733.316666666667,-2.748611111111103,11.461538461538462,11.333333333333334,10.76923076923077,11.666666666666666,16.0,19.0,0.1282051282051277,-0.897435897435896,2.0,2.748611111111103,0.1282051282051277,-0.897435897435896,3.9793803418803346,False,0.0,Playoff/above-.500 team: score set to 0
2020-21,1610612763,MEM,Memphis Grizzlies,40.0,32.0,0.55,0.5,22.0,16.0,72,36.0,38.0,2.0,0.050000000000000044,149.89666666666668,145.93072916666668,29.979333333333333,29.18614583333333,5995.866666666667,4669.783333333334,3.965937499999996,10.925925925925926,10.157894736842104,14.37037037037037,16.63157894736842,20.0,20.0,0.7680311890838212,-2.261208576998051,-2.0,-3.965937499999996,0.7680311890838212,-2.261208576998051,-7.459114887914225,False,0.0,Playoff/above-.500 team: score set to 0
2020-21,1610612764,WAS,Washington Wizards,38.0,34.0,0.5263157894736842,0.4117647058823529,20.0,14.0,72,29.64705882352941,34.0,4.3529411764705905,0.11455108359133126,159.4061403508772,153.73970588235292,31.88122807017544,30.747941176470587,6057.433333333333,5227.15,5.6664344685242725,10.923076923076923,11.238095238095235,17.46153846153846,17.095238095238095,25.0,23.0,-0.3150183150183139,0.366300366300365,-4.3529411764705905,-5.6664344685242725,-0.3150183150183139,0.366300366300365,-9.968093593712812,True,0.0,Included in tanking score
2022-23,1610612744,GSW,Golden State Warriors,24.0,58.0,0.625,0.5,15.0,29.0,82,41.0,44.0,3.0,0.125,158.87291666666667,160.37988505747126,31.77458333333333,32.07597701149425,3812.95,9302.033333333333,-1.5069683908045874,11.125,10.272727272727272,18.875,17.10909090909091,22.0,23.0,0.8522727272727266,1.7659090909090909,-3.0,1.5069683908045874,0.8522727272727266,1.7659090909090909,1.125150208986405,False,0.0,Playoff/above-.500 team: score set to 0
2022-23,1610612738,BOS,Boston Celtics,23.0,59.0,0.6521739130434783,0.711864406779661,15.0,42.0,82,58.3728813559322,57.0,-1.3728813559322006,-0.05969049373618274,168.2,167.68474576271186,33.64,33.53694915254237,3868.6,9893.4,0.5152542372881328,11.0,10.4,14.0,14.309090909090909,18.0,23.0,0.5999999999999996,-0.3090909090909086,1.3728813559322006,-0.5152542372881328,0.5999999999999996,-0.3090909090909086,1.1485362095531588,False,0.0,Playoff/above-.500 team: score set to 0
2022-23,1610612739,CLE,Cleveland Cavaliers,21.0,61.0,0.6190476190476191,0.6229508196721312,13.0,38.0,82,51.08196721311476,51.0,-0.08196721311475841,-0.0039032006245121043,167.24920634920633,169.94562841530052,33.449841269841265,33.98912568306011,3512.233333333333,10366.683333333332,-2.696422066094186,10.0,9.982758620689657,14.75,16.362068965517242,18.0,25.0,0.0172413793103451,-1.612068965517242,0.08196721311475841,2.696422066094186,0.0172413793103451,-1.612068965517242,1.1835616930020478,False,0.0,Playoff/above-.500 team: score set to 0
2022-23,1610612740,NOP,New Orleans Pelicans,23.0,59.0,0.5217391304347826,0.5084745762711864,12.0,30.0,82,41.69491525423729,42.0,0.30508474576271283,0.013264554163596176,169.1514492753623,157.22203389830509,33.830289855072465,31.44440677966102,3890.483333333333,9276.1,11.929415377057213,10.2,10.436363636363636,13.0,16.90909090909091,15.0,25.0,-0.2363636363636363,-3.90909090909091,-0.30508474576271283,-11.929415377057213,-0.2363636363636363,-3.90909090909091,-16.379954668274472,False,0.0,Playoff/above-.500 team: score set to 0
2021-22,1610612765,DET,Detroit Pistons,24.0,58.0,0.4166666666666667,0.2241379310344827,10.0,13.0,82,18.379310344827584,23.0,4.620689655172416,0.19252873563218398,159.74027777777778,154.35201149425285,31.94805555555556,30.87040229885057,3833.766666666667,8952.416666666666,5.388266283524928,9.636363636363637,10.53191489361702,12.727272727272728,14.127659574468083,20.0,20.0,-0.8955512572533841,-1.4003868471953584,-4.620689655172416,-5.388266283524928,-0.8955512572533841,-1.4003868471953584,-12.304894043146087,True,0.0,Included in tanking score
2021-22,1610612761,TOR,Toronto Raptors,25.0,57.0,0.64,0.5614035087719298,16.0,32.0,82,46.03508771929825,48.0,1.9649122807017534,0.07859649122807022,171.65066666666667,177.3830409356725,34.33013333333333,35.4766081871345,4291.266666666666,10110.833333333334,-5.732374269005845,10.7,10.023255813953488,12.4,14.046511627906977,15.0,20.0,0.6767441860465109,-1.6465116279069765,-1.9649122807017534,5.732374269005845,0.6767441860465109,-1.6465116279069765,2.7976945464436263,False,0.0,Playoff/above-.500 team: score set to 0
2021-22,1610612762,UTA,Utah Jazz,24.0,58.0,0.5416666666666666,0.6206896551724138,13.0,36.0,82,50.896551724137936,49.0,-1.896551724137936,-0.07902298850574718,158.85555555555555,157.4020114942529,31.77111111111111,31.480402298850574,3812.533333333333,9129.316666666668,1.4535440613026651,10.0,10.791666666666666,11.181818181818182,12.395833333333334,18.0,19.0,-0.7916666666666661,-1.2140151515151525,1.896551724137936,-1.4535440613026651,-0.7916666666666661,-1.2140151515151525,-1.5626741553465477,False,0.0,Playoff/above-.500 team: score set to 0
2021-22,1610612759,SAS,San Antonio Spurs,23.0,59.0,0.4782608695652174,0.3898305084745763,11.0,23.0,82,31.966101694915256,34.0,2.033898305084744,0.08843036109064112,158.831884057971,152.69745762711864,31.766376811594203,30.539491525423728,3653.133333333333,9009.15,6.134426430852358,10.571428571428571,11.392156862745098,17.571428571428573,17.88235294117647,22.0,25.0,-0.8207282913165272,-0.310924369747898,-2.033898305084744,-6.134426430852358,-0.8207282913165272,-0.310924369747898,-9.299977397001527,True,0.0,Included in tanking score
2022-23,1610612760,OKC,Oklahoma City Thunder,25.0,57.0,0.48,0.4912280701754385,12.0,28.0,82,40.28070175438596,40.0,-0.2807017543859587,-0.011228070175438531,161.80466666666666,153.1640350877193,32.360933333333335,30.63280701754386,4045.116666666667,8730.35,8.640631578947364,10.5,11.072727272727272,17.2,18.727272727272727,24.0,27.0,-0.5727272727272723,-1.5272727272727271,0.2807017543859587,-8.640631578947364,-0.5727272727272723,-1.5272727272727271,-10.459929824561405,True,0.0,Included in tanking score
2022-23,1610612759,SAS,San Antonio Spurs,23.0,59.0,0.3478260869565217,0.2372881355932203,8.0,14.0,82,19.457627118644062,22.0,2.542372881355938,0.11053795136330138,148.4623188405797,148.04265536723165,29.692463768115942,29.60853107344633,3414.633333333333,8734.516666666666,0.4196634733480664,10.25,11.072727272727272,18.625,20.363636363636363,24.0,30.0,-0.8227272727272723,-1.738636363636363,-2.542372881355938,-0.4196634733480664,-0.8227272727272723,-1.738636363636363,-5.52339999106764,True,0.0,Included in tanking score
2022-23,1610612758,SAC,Sacramento Kings,25.0,57.0,0.64,0.5614035087719298,16.0,32.0,82,46.03508771929825,48.0,1.9649122807017534,0.07859649122807022,158.06466666666668,163.2438596491228,31.61293333333333,32.64877192982456,3951.616666666667,9304.9,-5.179192982456129,12.3,11.4,13.5,15.745454545454546,17.0,24.0,0.9000000000000004,-2.245454545454546,-1.9649122807017534,5.179192982456129,0.9000000000000004,-2.245454545454546,1.8688261562998303,False,0.0,Playoff/above-.500 team: score set to 0
2022-23,1610612756,PHX,Phoenix Suns,22.0,60.0,0.5909090909090909,0.5333333333333333,13.0,32.0,82,43.733333333333334,45.0,1.2666666666666657,0.05757575757575761,155.18333333333334,160.17833333333334,31.036666666666665,32.03566666666667,3414.0333333333333,9610.7,-4.9950000000000045,11.11111111111111,10.836363636363636,14.666666666666666,15.072727272727272,19.0,22.0,0.2747474747474747,-0.4060606060606062,-1.2666666666666657,4.9950000000000045,0.2747474747474747,-0.4060606060606062,3.5970202020202073,False,0.0,Playoff/above-.500 team: score set to 0
2022-23,1610612764,WAS,Washington Wizards,24.0,58.0,0.2916666666666667,0.4827586206896552,7.0,28.0,82,39.58620689655172,35.0,-4.586206896551722,-0.1910919540229885,161.81944444444443,159.81494252873563,32.36388888888889,31.962988505747127,3883.6666666666665,9269.266666666666,2.0045019157088007,10.0,10.61818181818182,13.7,15.78181818181818,17.0,25.0,-0.618181818181819,-2.081818181818182,4.586206896551722,-2.0045019157088007,-0.618181818181819,-2.081818181818182,-0.1182950191570793,True,0.0,Included in tanking score
2022-23,1610612765,DET,Detroit Pistons,23.0,59.0,0.0869565217391304,0.2542372881355932,2.0,15.0,82,20.847457627118644,17.0,-3.8474576271186436,-0.1672807663964628,159.4427536231884,153.59237288135594,31.88855072463768,30.718474576271188,3667.183333333333,9061.95,5.850380741832453,9.272727272727272,10.350877192982455,13.636363636363637,13.63157894736842,16.0,20.0,-1.078149920255182,0.0047846889952154,3.8474576271186436,-5.850380741832453,-1.078149920255182,0.0047846889952154,-3.0762883459737758,True,0.0,Included in tanking score
2022-23,1610612766,CHA,Charlotte Hornets,22.0,60.0,0.4545454545454545,0.2833333333333333,10.0,17.0,82,23.233333333333334,27.0,3.7666666666666657,0.17121212121212115,164.21969696969697,164.44833333333332,32.843939393939394,32.88966666666666,3612.8333333333335,9866.9,-0.2286363636363546,9.6,10.084745762711863,14.1,13.813559322033898,17.0,21.0,-0.4847457627118654,0.2864406779661017,-3.7666666666666657,0.2286363636363546,-0.4847457627118654,0.2864406779661017,-3.7363353877760748,True,0.0,Included in tanking score
2022-23,1610612763,MEM,Memphis Grizzlies,25.0,57.0,0.64,0.6140350877192983,16.0,35.0,82,50.35087719298246,51.0,0.649122807017541,0.025964912280701746,158.20066666666668,151.40409356725146,31.64013333333333,30.28081871345029,3955.016666666667,8630.033333333333,6.7965730994152125,10.22222222222222,10.836363636363636,13.666666666666666,15.309090909090909,19.0,21.0,-0.6141414141414145,-1.6424242424242426,-0.649122807017541,-6.7965730994152125,-0.6141414141414145,-1.6424242424242426,-9.70226156299841,False,0.0,Playoff/above-.500 team: score set to 0
2023-24,1610612739,CLE,Cleveland Cavaliers,29.0,53.0,0.4137931034482758,0.6792452830188679,12.0,36.0,82,55.698113207547166,48.0,-7.698113207547166,-0.2654521795705921,165.44137931034484,161.89716981132074,33.08827586206897,32.37943396226415,4797.8,8580.55,3.544209499024106,10.0,10.09433962264151,15.06896551724138,15.62264150943396,24.0,22.0,-0.0943396226415096,-0.5536759921925825,7.698113207547166,-3.544209499024106,-0.0943396226415096,-0.5536759921925825,3.5058880936889683,False,0.0,Playoff/above-.500 team: score set to 0
2023-24,1610612740,NOP,New Orleans Pelicans,27.0,55.0,0.5925925925925926,0.6,16.0,33.0,82,49.199999999999996,49.0,-0.19999999999999574,-0.007407407407407418,165.0648148148148,154.6042424242424,33.012962962962966,30.920848484848484,4456.75,8503.233333333334,10.460572390572397,10.36,10.709090909090907,14.8,17.818181818181817,22.0,26.0,-0.3490909090909095,-3.018181818181816,0.19999999999999574,-10.460572390572397,-0.3490909090909095,-3.018181818181816,-13.627845117845126,False,0.0,Playoff/above-.500 team: score set to 0
2023-24,1610612741,CHI,Chicago Bulls,27.0,55.0,0.4814814814814814,0.4727272727272727,13.0,26.0,82,38.763636363636365,39.0,0.23636363636363455,0.008754208754208681,177.68395061728393,172.9851515151515,35.53679012345679,34.5970303030303,4797.466666666666,9514.183333333332,4.698799102132426,10.461538461538462,10.054545454545456,17.153846153846153,15.763636363636364,21.0,24.0,0.406993006993007,1.3902097902097896,-0.23636363636363455,-4.698799102132426,0.406993006993007,1.3902097902097896,-3.137959941293264,True,0.0,Included in tanking score
2023-24,1610612742,DAL,Dallas Mavericks,27.0,55.0,0.6666666666666666,0.5818181818181818,18.0,32.0,82,47.709090909090904,50.0,2.2909090909090963,0.08484848484848484,157.8530864197531,159.94757575757575,31.57061728395062,31.989515151515157,4262.033333333334,8797.116666666667,-2.094489337822637,11.692307692307692,11.21818181818182,17.307692307692307,16.818181818181817,24.0,24.0,0.4741258741258729,0.48951048951049,-2.2909090909090963,2.094489337822637,0.4741258741258729,0.48951048951049,0.7672166105499034,False,0.0,Playoff/above-.500 team: score set to 0
2023-24,1610612743,DEN,Denver Nuggets,27.0,55.0,0.7777777777777778,0.6545454545454545,21.0,36.0,82,53.67272727272727,57.0,3.327272727272728,0.12323232323232325,161.7969135802469,161.5009090909091,32.35938271604938,32.30018181818181,4368.516666666666,8882.55,0.296004489337804,11.56,11.10909090909091,11.96,13.181818181818182,17.0,20.0,0.4509090909090911,-1.2218181818181808,-3.327272727272728,-0.296004489337804,0.4509090909090911,-1.2218181818181808,-4.394186307519622,False,0.0,Playoff/above-.500 team: score set to 0
2023-24,1610612744,GSW,Golden State Warriors,29.0,53.0,0.6551724137931034,0.5094339622641509,19.0,27.0,82,41.77358490566038,46.0,4.226415094339622,0.14573845152895248,147.5,153.88238993710692,29.5,30.776477987421384,4277.5,8155.766666666666,-6.382389937106922,11.821428571428571,10.924528301886792,17.0,16.962264150943398,23.0,24.0,0.8969002695417796,0.0377358490566024,-4.226415094339622,6.382389937106922,0.8969002695417796,0.0377358490566024,3.090610961365682,False,0.0,Playoff/above-.500 team: score set to 0
